Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
072,071,072,099,Puerto Rico,Isabela Municipio,47192,147,44836,556,1748,502,1368,472,380,188,608,328,,,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,66,83
072,079,072,099,Puerto Rico,Lajas Municipio,27515,112,25979,414,1294,367,1145,354,149,91,242,204,,,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,14,23
072,097,072,099,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,32,29
072,113,072,099,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,43,42
072,121,072,099,Puerto Rico,Sabana Grande Municipio,27317,83,25828,489,1399,475,1049,431,350,150,90,65,,,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,11,18
072,127,072,099,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,6,9
072,131,072,099,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Moca Municipio,42887,663,40092,771,2795,778,2009,708,786,338,288,279
072,005,072,101,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,39,30
072,021,072,101,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,75,96
072,031,072,101,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,17,27
072,039,072,101,Puerto Rico,Ciales Municipio,20361,94,19153,337,1054,302,860,301,194,90,143,95,11,18,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,37,40
072,047,072,101,Puerto Rico,Corozal Municipio,38265,185,37642,279,566,194,340,139,226,122,35,55,22,34,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,46,72
072,097,072,101,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,41,45
072,107,072,101,Puerto Rico,Orocovis Municipio,24587,85,22631,458,1632,383,1244,349,388,188,272,169,52,83,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,83,129
072,127,072,101,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,25,38
072,135,072,101,Puerto Rico,Toa Alta Municipio,78628,215,75384,876,3042,802,1191,460,1851,692,174,119,28,23,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,20,31
072,137,072,101,Puerto Rico,Toa Baja Municipio,93804,223,87046,890,6162,856,3287,697,2875,595,560,264,36,55,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,14,23
072,139,072,101,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,182,224
072,145,072,101,Puerto Rico,Vega Baja Municipio,63674,186,62596,322,863,252,478,140,385,193,196,92,19,29,Puerto Rico,Morovis Municipio,32024,529,30890,539,1134,458,541,360,593,321,14,22
072,013,072,103,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,12,21
072,021,072,103,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,42,40
072,025,072,103,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,37,55
072,037,072,103,Puerto Rico,Ceiba Municipio,17658,80,15811,609,1458,578,990,501,468,220,292,188,97,104,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,6,11
072,053,072,103,Puerto Rico,Fajardo Municipio,41745,115,35693,974,5405,856,3402,599,2003,587,582,298,65,104,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,41,47
072,069,072,103,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,196,138
072,085,072,103,Puerto Rico,Las Piedras Municipio,38681,151,34607,689,3766,661,2125,593,1641,522,308,180,,,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,9,16
072,089,072,103,Puerto Rico,Luquillo Municipio,20403,66,17982,486,2028,442,847,311,1181,377,340,190,53,52,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,63,94
072,091,072,103,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,8,12
072,095,072,103,Puerto Rico,Maunabo Municipio,12548,62,12237,151,224,112,76,61,148,85,87,61,,,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,14,21
072,119,072,103,Puerto Rico,Río Grande Municipio,55490,191,49041,938,5781,882,2509,659,3272,750,568,295,100,155,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,68,79
072,121,072,103,Puerto Rico,Sabana Grande Municipio,27317,83,25828,489,1399,475,1049,431,350,150,90,65,,,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,7,13
072,127,072,103,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,73,66
072,129,072,103,Puerto Rico,San Lorenzo Municipio,43865,158,40712,625,2883,581,1780,503,1103,294,254,167,16,17,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,38,59
072,139,072,103,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,43,73
072,151,072,103,Puerto Rico,Yabucoa Municipio,40015,161,37370,532,2183,477,1366,386,817,341,462,209,,,Puerto Rico,Naguabo Municipio,23641,437,22266,473,1375,389,670,273,705,262,48,38
072,005,072,105,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,24,38
072,009,072,105,Puerto Rico,Aibonito Municipio,26722,122,25422,369,1170,333,889,302,281,174,130,112,,,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,36,49
072,019,072,105,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,22,36
072,021,072,105,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,163,139
072,031,072,105,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,7,11
072,061,072,105,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,29,47
072,097,072,105,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,10,17
072,107,072,105,Puerto Rico,Orocovis Municipio,24587,85,22631,458,1632,383,1244,349,388,188,272,169,52,83,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,25,37
072,127,072,105,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,106,87
072,135,072,105,Puerto Rico,Toa Alta Municipio,78628,215,75384,876,3042,802,1191,460,1851,692,174,119,28,23,Puerto Rico,Naranjito Municipio,29570,310,28957,235,613,211,157,100,456,193,34,59
072,019,072,107,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,43,52
072,021,072,107,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,125,108
072,035,072,107,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,20,34
072,101,072,107,Puerto Rico,Morovis Municipio,32188,161,30890,539,1101,485,541,360,560,307,197,192,,,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,91,139
072,109,072,107,Puerto Rico,Patillas Municipio,19779,98,18559,348,982,346,744,321,238,115,219,129,19,31,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,14,22
072,127,072,107,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,39,30
072,133,072,107,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,1,127
072,149,072,107,Puerto Rico,Villalba Municipio,29703,125,27057,682,2141,618,1569,535,572,290,505,298,,,Puerto Rico,Orocovis Municipio,24291,389,22631,458,1660,420,1244,349,416,223,83,125
072,015,072,109,Puerto Rico,Arroyo Municipio,18809,99,17002,570,1616,507,1149,449,467,228,191,160,,,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,49,37
072,021,072,109,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,34,41
072,031,072,109,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,10,16
072,035,072,109,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,61,101
072,057,072,109,Puerto Rico,Guayama Municipio,44836,127,41322,756,2952,636,1954,499,998,386,562,280,,,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,106,109
072,069,072,109,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,34,53
072,073,072,109,Puerto Rico,Jayuya Municipio,18129,99,16665,455,1318,431,985,351,333,234,146,135,,,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,9,15
072,095,072,109,Puerto Rico,Maunabo Municipio,12548,62,12237,151,224,112,76,61,148,85,87,61,,,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,25,28
072,097,072,109,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,15,26
072,113,072,109,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,41,44
072,127,072,109,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,75,94
072,133,072,109,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Patillas Municipio,19763,258,18559,348,1204,373,744,321,460,202,1,127
072,059,072,111,Puerto Rico,Guayanilla Municipio,23370,95,22123,340,1161,329,756,266,405,263,71,56,15,22,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,51,82
072,061,072,111,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,6,10
072,091,072,111,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,17,27
072,113,072,111,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,76,50
072,127,072,111,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,65,68
072,133,072,111,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,16,26
072,143,072,111,Puerto Rico,Vega Alta Municipio,39049,131,37280,405,1582,398,368,153,1214,362,175,105,12,18,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,15,25
072,153,072,111,Puerto Rico,Yauco Municipio,47746,123,44375,634,2760,594,2200,543,560,249,559,287,52,72,Puerto Rico,Peñuelas Municipio,28817,379,27135,544,1682,502,1351,453,331,161,85,105
072,001,072,113,Puerto Rico,Adjuntas Municipio,18310,82,17440,276,782,282,630,260,152,110,60,69,28,45,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,10,19
072,005,072,113,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,103,113
072,011,072,113,Puerto Rico,Añasco Municipio,29791,118,27983,540,1637,464,1294,440,343,148,144,113,27,31,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,47,72
072,013,072,113,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,107,51
072,019,072,113,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,22,36
072,021,072,113,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,216,98
072,025,072,113,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,74,120
072,031,072,113,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,21,30
072,041,072,113,Puerto Rico,Cidra Municipio,47371,172,42528,843,4251,827,2671,604,1580,496,580,249,12,20,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,26,39
072,043,072,113,Puerto Rico,Coamo Municipio,38984,143,36660,494,2056,492,1615,457,441,247,249,167,19,22,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,205,189
072,055,072,113,Puerto Rico,Guánica Municipio,22574,77,21140,419,1310,416,945,352,365,184,124,77,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,25,37
072,057,072,113,Puerto Rico,Guayama Municipio,44836,127,41322,756,2952,636,1954,499,998,386,562,280,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,29,39
072,059,072,113,Puerto Rico,Guayanilla Municipio,23370,95,22123,340,1161,329,756,266,405,263,71,56,15,22,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,34,39
072,061,072,113,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,32,43
072,069,072,113,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,13,22
072,075,072,113,Puerto Rico,Juana Díaz Municipio,52452,160,50101,490,2108,450,1476,369,632,270,243,144,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,259,127
072,087,072,113,Puerto Rico,Loíza Municipio,33285,86,31025,537,2097,518,1107,363,990,361,140,96,23,26,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,12,18
072,097,072,113,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,214,245
072,111,072,113,Puerto Rico,Peñuelas Municipio,28961,99,27135,544,1741,545,1351,453,390,302,79,82,6,11,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,175,187
072,119,072,113,Puerto Rico,Río Grande Municipio,55490,191,49041,938,5781,882,2509,659,3272,750,568,295,100,155,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,138,132
072,121,072,113,Puerto Rico,Sabana Grande Municipio,27317,83,25828,489,1399,475,1049,431,350,150,90,65,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,15,23
072,125,072,113,Puerto Rico,San Germán Municipio,37208,145,34249,580,2540,567,1850,546,690,241,350,182,69,66,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,13,23
072,127,072,113,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,555,184
072,133,072,113,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,99,64
072,137,072,113,Puerto Rico,Toa Baja Municipio,93804,223,87046,890,6162,856,3287,697,2875,595,560,264,36,55,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,100,164
072,139,072,113,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,93,148
072,143,072,113,Puerto Rico,Vega Alta Municipio,39049,131,37280,405,1582,398,368,153,1214,362,175,105,12,18,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,37,35
072,149,072,113,Puerto Rico,Villalba Municipio,29703,125,27057,682,2141,618,1569,535,572,290,505,298,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,131,112
072,151,072,113,Puerto Rico,Yabucoa Municipio,40015,161,37370,532,2183,477,1366,386,817,341,462,209,,,Puerto Rico,Ponce Municipio,174100,943,158364,1532,15736,1410,12915,1260,2821,540,16,28
072,005,072,115,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,27,45
072,013,072,115,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,15,25
072,027,072,115,Puerto Rico,Camuy Municipio,39022,118,37379,452,1442,489,790,262,652,378,195,239,6,9,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,180,222
072,029,072,115,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,14,24
072,071,072,115,Puerto Rico,Isabela Municipio,47192,147,44836,556,1748,502,1368,472,380,188,608,328,,,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,27,43
072,097,072,115,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,113,86
072,117,072,115,Puerto Rico,Rincón Municipio,16107,108,15486,239,427,206,218,134,209,146,173,117,21,34,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,21,33
072,127,072,115,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,106,91
072,131,072,115,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Quebradillas Municipio,27738,376,26635,491,1103,444,583,336,520,282,17,25
072,003,072,117,Puerto Rico,Aguada Municipio,45222,147,42663,584,1988,550,1656,514,332,214,571,257,,,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,13,20
072,005,072,117,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,131,161
072,011,072,117,Puerto Rico,Añasco Municipio,29791,118,27983,540,1637,464,1294,440,343,148,144,113,27,31,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,32,51
072,013,072,117,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,31,45
072,097,072,117,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,7,11
072,099,072,117,Puerto Rico,Moca Municipio,43739,183,40092,771,3072,774,2009,708,1063,414,541,353,34,52,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,29,35
072,113,072,117,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,37,34
072,119,072,117,Puerto Rico,Río Grande Municipio,55490,191,49041,938,5781,882,2509,659,3272,750,568,295,100,155,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,46,71
072,127,072,117,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Rincón Municipio,16097,271,15486,239,611,208,218,134,393,201,67,49
072,013,072,119,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,95,139
072,021,072,119,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,329,206
072,029,072,119,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,264,211
072,031,072,119,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,235,189
072,053,072,119,Puerto Rico,Fajardo Municipio,41745,115,35693,974,5405,856,3402,599,2003,587,582,298,65,104,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,395,268
072,057,072,119,Puerto Rico,Guayama Municipio,44836,127,41322,756,2952,636,1954,499,998,386,562,280,,,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,53,64
072,061,072,119,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,10,16
072,069,072,119,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,13,22
072,087,072,119,Puerto Rico,Loíza Municipio,33285,86,31025,537,2097,518,1107,363,990,361,140,96,23,26,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,298,187
072,089,072,119,Puerto Rico,Luquillo Municipio,20403,66,17982,486,2028,442,847,311,1181,377,340,190,53,52,Puerto Rico,Río Grande Municipio,53766,918,49041,938,4725,789,2509,659,2216,547,226,149
